
500,APTUS,,2026-04-27,03:41,259.0,,,#POSITIONAL APTUS BUY ABOVE: 259 SL: 253 TGT: 271 Holding Period: 30 Days
512,KIRLPNU,,2026-04-28,03:44,1511.0,,,#POSITIONAL KIRLPNU BUY ABOVE: 1511 SL: 1480 TGT: 1573 Holding Period: 30 Days
513,GARWARE,,2026-04-29,03:41,4039.0,,,#POSITIONAL GARWARE BUY ABOVE: 4039 SL: 3958 TGT: 4201 Holding Period: 30 Days
514,BALKRISIND,,2026-05-08,06:50,2295.0,,,#POSITIONAL BALKRISIND BUY ABOVE: 2295 SL: 2249 TGT: 2387 Holding Period: 30 Days
516,BAJAJFINSV,,2026-06-03,03:39,1755.0,,,#POSITIONAL BAJAJFINSV BUY ABOVE: 1755 SL: 1719 TGT: 1825 Holding Period: 30 Days
515,WELCORP,,2026-06-03,03:39,1392.0,,,#POSITIONAL WELCORP BUY ABOVE: 1392 SL: 1364 TGT: 1447 Holding Period: 30 Days
520,JBCHEPHARM,,2026-06-03,03:40,2136.0,,,#POSITIONAL JBCHEPHARM BUY ABOVE: 2136 SL: 2093 TGT: 2221 Holding Period: 30 Days
519,THYROCARE,,2026-06-03,03:40,523.0,,,#POSITIONAL THYROCARE BUY ABOVE: 523 SL: 512 TGT: 543 Holding Period: 30 Days
518,KIRLPNU,,2026-06-03,03:40,1586.0,,,#POSITIONAL KIRLPNU BUY ABOVE: 1586 SL: 1554 TGT: 1649 Holding Period: 30 Days
517,AIAENG,,2026-06-03,03:40,4563.0,,,#POSITIONAL AIAENG BUY ABOVE: 4563 SL: 4471 TGT: 4745 Holding Period: 30 Days
527,CUMMINSIND,,2026-06-10,05:33,5692.0,,,#POSITIONAL CUMMINSIND BUY ABOVE: 5692 SL: 5578 TGT: 5920 Holding Period: 30 Days
526,SJS,,2026-06-10,05:33,2122.0,,,#POSITIONAL SJS BUY ABOVE: 2122 SL: 2079 TGT: 2208 Holding Period: 30 Days
532,BIRLACORPN,,2026-06-12,03:43,932.0,,,#POSITIONAL BIRLACORPN BUY ABOVE: 932 SL: 913 TGT: 970 Holding Period: 30 Days
531,DODLA,,2026-06-12,03:43,1073.0,,,#POSITIONAL DODLA BUY ABOVE: 1073 SL: 1051 TGT: 1117 Holding Period: 30 Days
530,DCMSHRIRAM,,2026-06-12,03:43,1036.0,,,#POSITIONAL DCMSHRIRAM BUY ABOVE: 1036 SL: 1015 TGT: 1078 Holding Period: 30 Days
529,CONCORDBIO,,2026-06-12,03:43,1350.0,,,#POSITIONAL CONCORDBIO BUY ABOVE: 1350 SL: 1323 TGT: 1404 Holding Period: 30 Days
528,GREENPLY,,2026-06-12,03:43,299.0,,,#POSITIONAL GREENPLY BUY ABOVE: 299 SL: 293 TGT: 311 Holding Period: 30 Days
536,PRINCEPIPE,,2026-06-15,03:41,279.0,,,#POSITIONAL PRINCEPIPE BUY ABOVE: 279 SL: 273 TGT: 291 Holding Period: 30 Days
535,E2E,,2026-06-15,03:41,395.0,,,#POSITIONAL E2E BUY ABOVE: 395 SL: 387 TGT: 411 Holding Period: 30 Days
534,JINDALSTEL,,2026-06-15,03:41,1151.0,,,#POSITIONAL JINDALSTEL BUY ABOVE: 1151 SL: 1127 TGT: 1199 Holding Period: 30 Days
533,APOLLO,,2026-06-15,03:41,415.0,,,#POSITIONAL APOLLO BUY ABOVE: 415 SL: 406 TGT: 433 Holding Period: 30 Days
537,GRWRHITECH,,2026-06-15,04:45,6240.0,,,#POSITIONAL GRWRHITECH BUY ABOVE: 6240 SL: 6115 TGT: 6490 Holding Period: 30 Days
539,AEGISLOG,,2026-06-15,06:16,977.0,,,#POSITIONAL AEGISLOG BUY ABOVE: 977 SL: 957 TGT: 1017 Holding Period: 30 Days
541,SMCGLOBAL,,2026-06-16,03:38,74.0,,,#POSITIONAL SMCGLOBAL BUY ABOVE: 74 SL: 72.5 TGT: 77 Holding Period: 30 Days
540,AVL,,2026-06-16,03:38,571.0,,,#POSITIONAL AVL BUY ABOVE: 571 SL: 559 TGT: 595 Holding Period: 30 Days
542,CONCOR,,2026-06-17,03:37,467.0,,,#POSITIONAL CONCOR BUY ABOVE: 467 SL: 457 TGT: 486 Holding Period: 30 Days
543,PRUDENT,,2026-06-18,03:43,3061.0,,,#POSITIONAL PRUDENT BUY ABOVE: 3061 SL: 2999 TGT: 3185 Holding Period: 30 Days
544,CPPLUS,,2026-06-18,03:50,3415.0,,,#POSITIONAL CPPLUS BUY ABOVE: 3415 SL: 3346 TGT: 3553 Holding Period: 30 Days
545,AVALON,,2026-06-18,03:54,1788.0,,,#POSITIONAL AVALON BUY ABOVE: 1788 SL: 1752 TGT: 1860 Holding Period: 30 Days
550,LAURUSLABS,,2026-06-22,03:40,1425.0,,,#POSITIONAL LAURUSLABS BUY ABOVE: 1425 SL: 1396 TGT: 1483 Holding Period: 30 Days
549,JSWSTEEL,,2026-06-22,03:40,1296.0,,,#POSITIONAL JSWSTEEL BUY ABOVE: 1296 SL: 1270 TGT: 1348 Holding Period: 30 Days
548,NAUKRI,,2026-06-22,03:40,989.0,,,#POSITIONAL NAUKRI BUY ABOVE: 989 SL: 969 TGT: 1029 Holding Period: 30 Days
547,APOLLOHOSP,,2026-06-22,03:40,8522.0,,,#POSITIONAL APOLLOHOSP BUY ABOVE: 8522 SL: 8351 TGT: 8864 Holding Period: 30 Days
546,BLUESTONE,,2026-06-22,03:40,525.0,,,#POSITIONAL BLUESTONE BUY ABOVE: 525 SL: 514 TGT: 547 Holding Period: 30 Days
551,USHAMART,,2026-06-23,03:41,483.0,,,#POSITIONAL USHAMART BUY ABOVE: 483 SL: 473 TGT: 503 Holding Period: 30 Days
552,ACUTAAS,,2026-06-29,03:43,3316.0,,,#POSITIONAL ACUTAAS BUY ABOVE: 3316 SL: 3249 TGT: 3450 Holding Period: 30 Days
556,TVSSCS,,2026-06-30,03:41,133.0,,,#POSITIONAL TVSSCS BUY ABOVE: 133 SL: 130 TGT: 139 Holding Period: 30 Days
555,AUBANK,,2026-06-30,03:41,1040.0,,,#POSITIONAL AUBANK BUY ABOVE: 1040 SL: 1019 TGT: 1082 Holding Period: 30 Days
554,GARFIBRES,,2026-06-30,03:41,760.0,,,#POSITIONAL GARFIBRES BUY ABOVE: 760 SL: 744 TGT: 792 Holding Period: 30 Days
553,360ONE,,2026-06-30,03:41,1098.0,,,#POSITIONAL 360ONE BUY ABOVE: 1098 SL: 1076 TGT: 1142 Holding Period: 30 Days
557,GENUSPOWER,,2026-06-30,03:44,295.5,,,#POSITIONAL GENUSPOWER BUY ABOVE: 295.5 SL: 289 TGT: 308.5 Holding Period: 30 Days
558,TEST,,2026-07-01,03:15,10.0,,,#POSITIONAL TEST BUY ABOVE: 10 SL: 4 (DAY-CLOSING BASIS) TGT: 14 Holding Period: 30 Days
570,KRISHANA,,2026-07-01,03:39,699.0,,,#POSITIONAL KRISHANA BUY ABOVE: 699 SL: 685 (DAY-CLOSING BASIS) TGT: 727 Holding Period: 30 Days
569,PREMIERENE,,2026-07-01,03:39,1056.0,,,#POSITIONAL PREMIERENE BUY ABOVE: 1056 SL: 1034 (DAY-CLOSING BASIS) TGT: 1100 Holding Period: 30 Days
568,INDHOTEL,,2026-07-01,03:39,719.0,,,#POSITIONAL INDHOTEL BUY ABOVE: 719 SL: 704 (DAY-CLOSING BASIS) TGT: 749 Holding Period: 30 Days
567,BANDHANBNK,,2026-07-01,03:39,206.0,,,#POSITIONAL BANDHANBNK BUY ABOVE: 206 SL: 201.5 (DAY-CLOSING BASIS) TGT: 214.5 Holding Period: 30 Days
566,AZAD,,2026-07-01,03:39,2064.0,,,#POSITIONAL AZAD BUY ABOVE: 2064 SL: 2022 (DAY-CLOSING BASIS) TGT: 2148 Holding Period: 30 Days
565,RAINBOW,,2026-07-01,03:39,1431.0,,,#POSITIONAL RAINBOW BUY ABOVE: 1431 SL: 1402 (DAY-CLOSING BASIS) TGT: 1489 Holding Period: 30 Days
564,HINDPETRO,,2026-07-01,03:39,396.0,,,#POSITIONAL HINDPETRO BUY ABOVE: 396 SL: 388 (DAY-CLOSING BASIS) TGT: 412 Holding Period: 30 Days
563,BHARATFORG,,2026-07-01,03:39,2167.0,,,#POSITIONAL BHARATFORG BUY ABOVE: 2167 SL: 2123 (DAY-CLOSING BASIS) TGT: 2255 Holding Period: 30 Days
